Time,Source_IP,Destination_IP,Protocol,Packet_Size,Source_Port,Destination_Port
21:10:45,34.54.84.110,10.49.78.82,TCP,1470,443,65353
21:10:45,34.54.84.110,10.49.78.82,TCP,1470,443,65353
21:10:45,10.49.78.82,34.54.84.110,TCP,66,65353,443
21:10:45,10.49.78.82,34.54.84.110,TCP,66,65353,443
21:10:45,10.49.78.82,142.250.187.65,UDP,75,55474,443
21:10:45,34.54.84.110,10.49.78.82,TCP,1470,443,65353
21:10:45,10.49.78.82,34.54.84.110,TCP,66,65353,443
21:10:45,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:45,142.251.154.119,10.49.78.82,UDP,67,443,53092
21:10:45,34.54.84.110,10.49.78.82,TCP,1470,443,65353
21:10:45,34.54.84.110,10.49.78.82,TCP,1470,443,65353
21:10:45,34.54.84.110,10.49.78.82,TCP,1470,443,65353
21:10:45,10.49.78.82,34.54.84.110,TCP,66,65353,443
21:10:45,10.49.78.82,34.54.84.110,TCP,66,65353,443
21:10:45,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:45,10.49.78.82,34.54.84.110,TCP,66,65353,443
21:10:45,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:45,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:45,10.49.78.82,142.250.187.65,UDP,75,55474,443
21:10:45,216.239.38.223,10.49.78.82,TCP,66,443,62374
21:10:45,216.239.38.223,10.49.78.82,TCP,66,443,62374
21:10:45,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:45,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:45,34.54.84.110,10.49.78.82,TCP,1470,443,65353
21:10:45,34.54.84.110,10.49.78.82,TCP,1470,443,65353
21:10:45,34.54.84.110,10.49.78.82,TCP,1470,443,65353
21:10:45,34.54.84.110,10.49.78.82,TCP,1470,443,65353
21:10:45,34.54.84.110,10.49.78.82,TCP,1470,443,65353
21:10:45,10.49.78.82,34.54.84.110,TCP,66,65353,443
21:10:45,10.49.78.82,34.54.84.110,TCP,66,65353,443
21:10:45,10.49.78.82,34.54.84.110,TCP,66,65353,443
21:10:45,10.49.78.82,34.54.84.110,TCP,66,65353,443
21:10:45,10.49.78.82,34.54.84.110,TCP,66,65353,443
21:10:45,216.239.38.223,10.49.78.82,TCP,66,443,62374
21:10:45,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:45,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:45,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:45,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:45,34.54.84.110,10.49.78.82,TCP,1470,443,65353
21:10:45,10.49.78.82,34.54.84.110,TCP,74,65353,443
21:10:45,216.239.38.223,10.49.78.82,TCP,74,443,62374
21:10:45,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:45,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:45,10.49.78.82,142.250.187.65,UDP,75,55474,443
21:10:45,34.54.84.110,10.49.78.82,TCP,2882,443,65353
21:10:45,10.49.78.82,34.54.84.110,TCP,82,65353,443
21:10:45,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:45,10.49.78.82,142.250.202.138,TCP,55,49685,443
21:10:45,10.49.78.82,142.250.187.65,UDP,75,55474,443
21:10:45,216.239.38.223,10.49.78.82,TCP,74,443,62374
21:10:45,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:45,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:45,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:45,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:45,10.49.78.82,142.250.187.65,UDP,75,55474,443
21:10:45,34.54.84.110,10.49.78.82,TCP,1470,443,65353
21:10:45,34.54.84.110,10.49.78.82,TCP,1470,443,65353
21:10:45,34.54.84.110,10.49.78.82,TCP,1470,443,65353
21:10:45,10.49.78.82,34.54.84.110,TCP,90,65353,443
21:10:45,10.49.78.82,34.54.84.110,TCP,90,65353,443
21:10:45,10.49.78.82,34.54.84.110,TCP,90,65353,443
21:10:45,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:45,34.54.84.110,10.49.78.82,TCP,1470,443,65353
21:10:45,34.54.84.110,10.49.78.82,TCP,1470,443,65353
21:10:45,10.49.78.82,34.54.84.110,TCP,90,65353,443
21:10:45,10.49.78.82,34.54.84.110,TCP,90,65353,443
21:10:45,10.49.78.82,142.250.187.65,UDP,76,55474,443
21:10:45,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:45,216.239.38.223,10.49.78.82,TCP,66,443,62374
21:10:45,216.239.38.223,10.49.78.82,TCP,66,443,62374
21:10:45,216.239.38.223,10.49.78.82,TCP,101,443,62374
21:10:45,10.49.78.82,142.250.187.65,UDP,76,55474,443
21:10:45,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:45,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:45,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:45,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:45,34.54.84.110,10.49.78.82,TCP,2882,443,65353
21:10:45,10.49.78.82,34.54.84.110,TCP,90,65353,443
21:10:45,10.49.77.129,224.0.0.251,UDP,82,5353,5353
21:10:45,216.239.38.223,10.49.78.82,TCP,66,443,62374
21:10:45,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:45,142.250.202.138,10.49.78.82,TCP,70,443,49685
21:10:45,34.54.84.110,10.49.78.82,TCP,1470,443,65353
21:10:45,34.54.84.110,10.49.78.82,TCP,2882,443,65353
21:10:45,10.49.78.82,34.54.84.110,TCP,82,65353,443
21:10:45,10.49.78.82,34.54.84.110,TCP,82,65353,443
21:10:45,10.49.78.82,34.54.84.110,TCP,93,65353,443
21:10:45,10.49.78.82,34.54.84.110,TCP,102,65353,443
21:10:45,10.49.78.82,34.54.84.110,TCP,102,65353,443
21:10:45,10.49.78.82,34.54.84.110,TCP,102,65353,443
21:10:45,34.54.84.110,10.49.78.82,TCP,1470,443,65353
21:10:45,34.54.84.110,10.49.78.82,TCP,1470,443,65353
21:10:45,34.54.84.110,10.49.78.82,TCP,1470,443,65353
21:10:45,34.54.84.110,10.49.78.82,TCP,2882,443,65353
21:10:45,10.49.78.82,34.54.84.110,TCP,82,65353,443
21:10:45,10.49.78.82,34.54.84.110,TCP,82,65353,443
21:10:45,10.49.78.82,34.54.84.110,TCP,82,65353,443
21:10:45,10.49.78.82,34.54.84.110,TCP,82,65353,443
21:10:45,216.239.38.223,10.49.78.82,TCP,60,443,62374
21:10:45,10.49.78.82,216.239.38.223,TCP,5702,62374,443
21:10:45,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:45,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:45,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:45,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:45,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:45,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:45,10.49.78.82,142.250.187.65,UDP,76,55474,443
21:10:45,142.250.187.65,10.49.78.82,UDP,72,443,55474
21:10:45,34.54.84.110,10.49.78.82,TCP,70,443,65353
21:10:45,34.54.84.110,10.49.78.82,TCP,70,443,65353
21:10:45,34.54.84.110,10.49.78.82,TCP,70,443,65353
21:10:45,34.54.84.110,10.49.78.82,TCP,70,443,65353
21:10:45,34.54.84.110,10.49.78.82,TCP,70,443,65353
21:10:45,10.49.78.82,34.54.84.110,TCP,150,65353,443
21:10:45,216.239.38.223,10.49.78.82,TCP,66,443,62374
21:10:45,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:45,216.239.38.223,10.49.78.82,TCP,66,443,62374
21:10:45,216.239.38.223,10.49.78.82,TCP,66,443,62374
21:10:45,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:45,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:45,216.239.38.223,10.49.78.82,TCP,66,443,62374
21:10:45,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,10.49.73.150,224.0.0.251,UDP,87,5353,5353
21:10:46,10.49.78.82,142.250.187.65,UDP,75,55474,443
21:10:46,216.239.38.223,10.49.78.82,TCP,74,443,62374
21:10:46,216.239.38.223,10.49.78.82,TCP,74,443,62374
21:10:46,216.239.38.223,10.49.78.82,TCP,74,443,62374
21:10:46,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:46,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:46,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:46,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:46,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:46,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:46,142.250.202.138,10.49.78.82,TCP,4294,443,49685
21:10:46,142.250.202.138,10.49.78.82,TCP,371,443,49685
21:10:46,10.49.78.82,142.250.202.138,TCP,54,49685,443
21:10:46,142.250.202.138,10.49.78.82,TCP,85,443,49685
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,10.49.78.82,142.250.187.65,UDP,75,55474,443
21:10:46,10.49.76.31,224.0.0.251,UDP,291,5353,5353
21:10:46,216.239.38.223,10.49.78.82,TCP,74,443,62374
21:10:46,216.239.38.223,10.49.78.82,TCP,66,443,62374
21:10:46,216.239.38.223,10.49.78.82,TCP,60,443,62374
21:10:46,216.239.38.223,10.49.78.82,TCP,60,443,62374
21:10:46,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:46,10.49.78.82,216.239.38.223,TCP,12762,62374,443
21:10:46,10.49.78.82,142.250.202.138,TCP,54,49685,443
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,10.49.78.82,142.250.187.65,UDP,74,55474,443
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,10.49.78.82,142.250.187.65,UDP,75,55474,443
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,10.49.78.82,142.250.187.65,UDP,75,55474,443
21:10:46,216.239.38.223,10.49.78.82,TCP,60,443,62374
21:10:46,10.49.78.82,216.239.38.223,TCP,15586,62374,443
21:10:46,10.49.74.19,224.0.0.251,UDP,209,5353,5353
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,10.49.78.82,142.250.187.65,UDP,76,55474,443
21:10:46,10.49.78.82,34.54.84.110,TCP,726,65353,443
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,10.49.78.82,142.250.187.65,UDP,76,55474,443
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,10.49.78.82,142.250.187.65,UDP,78,55474,443
21:10:46,216.239.38.223,10.49.78.82,TCP,60,443,62374
21:10:46,216.239.38.223,10.49.78.82,TCP,60,443,62374
21:10:46,10.49.78.82,216.239.38.223,TCP,11350,62374,443
21:10:46,216.239.38.223,10.49.78.82,TCP,66,443,62374
21:10:46,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,10.49.78.82,142.250.187.65,UDP,80,55474,443
21:10:46,10.49.78.82,142.250.187.65,UDP,82,55474,443
21:10:46,10.49.78.82,142.250.187.65,UDP,84,55474,443
21:10:46,10.49.78.82,142.250.187.65,UDP,84,55474,443
21:10:46,10.49.78.82,142.250.187.65,UDP,86,55474,443
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,10.49.78.82,142.250.187.65,UDP,88,55474,443
21:10:46,142.250.202.106,10.49.78.82,TCP,60,443,63170
21:10:46,10.49.78.82,142.250.202.106,TCP,54,63170,443
21:10:46,10.49.78.82,142.250.202.106,TCP,78,63170,443
21:10:46,10.49.78.82,142.250.202.106,TCP,54,63170,443
21:10:46,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:46,216.239.38.223,10.49.78.82,TCP,66,443,62374
21:10:46,216.239.38.223,10.49.78.82,TCP,66,443,62374
21:10:46,216.239.38.223,10.49.78.82,TCP,66,443,62374
21:10:46,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:46,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:46,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,10.49.78.82,142.250.187.65,UDP,90,55474,443
21:10:46,10.49.75.118,224.0.0.251,UDP,291,5353,5353
21:10:46,34.54.84.110,10.49.78.82,TCP,70,443,65353
21:10:46,216.239.38.223,10.49.78.82,TCP,74,443,62374
21:10:46,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,10.49.78.82,142.250.187.65,UDP,97,55474,443
21:10:46,10.49.78.82,142.250.187.65,UDP,92,55474,443
21:10:46,142.250.202.106,10.49.78.82,TCP,60,443,63170
21:10:46,142.250.202.106,10.49.78.82,TCP,60,443,63170
21:10:46,216.239.38.223,10.49.78.82,TCP,74,443,62374
21:10:46,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:46,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:46,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:46,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,10.49.78.82,142.250.187.65,UDP,95,55474,443
21:10:46,10.49.74.19,224.0.0.251,UDP,209,5353,5353
21:10:46,216.239.38.223,10.49.78.82,TCP,66,443,62374
21:10:46,216.239.38.223,10.49.78.82,TCP,66,443,62374
21:10:46,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:46,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,10.49.78.82,142.250.187.65,UDP,76,55474,443
21:10:46,10.49.78.82,142.250.187.65,UDP,76,55474,443
21:10:46,216.239.38.223,10.49.78.82,TCP,66,443,62374
21:10:46,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,10.49.78.82,142.250.187.65,UDP,76,55474,443
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,10.49.78.82,142.250.187.65,UDP,78,55474,443
21:10:46,216.239.38.223,10.49.78.82,TCP,66,443,62374
21:10:46,216.239.38.223,10.49.78.82,TCP,66,443,62374
21:10:46,216.239.38.223,10.49.78.82,TCP,60,443,62374
21:10:46,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:46,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:46,10.49.78.82,216.239.38.223,TCP,5702,62374,443
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,10.49.78.82,142.250.187.65,UDP,80,55474,443
21:10:46,142.250.187.65,10.49.78.82,UDP,1289,443,55474
21:10:46,10.49.78.82,142.250.187.65,UDP,80,55474,443
21:10:46,216.239.38.223,10.49.78.82,TCP,60,443,62374
21:10:46,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:46,216.239.38.223,10.49.78.82,TCP,60,443,62374
21:10:46,10.49.78.82,216.239.38.223,TCP,2878,62374,443
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,10.49.78.82,142.250.187.65,UDP,80,55474,443
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,10.49.78.82,142.250.187.65,UDP,82,55474,443
21:10:46,216.239.38.223,10.49.78.82,TCP,60,443,62374
21:10:46,10.49.78.82,216.239.38.223,TCP,2878,62374,443
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,10.49.78.82,142.250.187.65,UDP,82,55474,443
21:10:46,216.239.38.223,10.49.78.82,TCP,60,443,62374
21:10:46,216.239.38.223,10.49.78.82,TCP,60,443,62374
21:10:46,10.49.78.82,216.239.38.223,TCP,7114,62374,443
21:10:46,216.239.38.223,10.49.78.82,TCP,66,443,62374
21:10:46,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:46,216.239.38.223,10.49.78.82,TCP,66,443,62374
21:10:46,216.239.38.223,10.49.78.82,TCP,66,443,62374
21:10:46,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:46,216.239.38.223,10.49.78.82,TCP,66,443,62374
21:10:46,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:46,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:46,142.250.202.138,10.49.78.82,TCP,1466,443,52216
21:10:46,142.250.202.138,10.49.78.82,TCP,713,443,52216
21:10:46,10.49.78.82,142.250.202.138,TCP,54,52216,443
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,10.49.78.82,142.250.187.65,UDP,82,55474,443
21:10:46,10.49.78.82,142.250.187.65,UDP,84,55474,443
21:10:46,10.49.78.82,142.250.187.65,UDP,86,55474,443
21:10:46,10.49.78.82,142.250.187.65,UDP,88,55474,443
21:10:46,10.49.78.82,142.250.187.65,UDP,88,55474,443
21:10:46,10.49.78.82,142.250.187.65,UDP,90,55474,443
21:10:46,10.49.78.82,142.250.187.65,UDP,92,55474,443
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,10.49.78.82,142.250.187.65,UDP,94,55474,443
21:10:46,216.239.38.223,10.49.78.82,TCP,74,443,62374
21:10:46,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:46,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:46,10.49.74.19,224.0.0.251,UDP,209,5353,5353
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,10.49.78.82,142.250.187.65,UDP,101,55474,443
21:10:46,10.49.78.82,142.250.187.65,UDP,98,55474,443
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,10.49.78.82,142.250.187.65,UDP,100,55474,443
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,10.49.78.82,142.250.187.65,UDP,102,55474,443
21:10:46,216.239.38.223,10.49.78.82,TCP,60,443,62374
21:10:46,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:46,216.239.38.223,10.49.78.82,TCP,66,443,62374
21:10:46,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:46,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:46,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:46,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:46,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:46,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:46,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:46,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,216.239.38.223,10.49.78.82,TCP,60,443,62374
21:10:46,216.239.38.223,10.49.78.82,TCP,60,443,62374
21:10:46,216.239.38.223,10.49.78.82,TCP,60,443,62374
21:10:46,216.239.38.223,10.49.78.82,TCP,60,443,62374
21:10:46,10.49.78.82,216.239.38.223,TCP,12762,62374,443
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,10.49.78.82,142.250.187.65,UDP,94,55474,443
21:10:46,10.49.74.19,224.0.0.251,UDP,556,5353,5353
21:10:46,142.250.202.138,10.49.78.82,TCP,475,443,52216
21:10:46,142.250.202.138,10.49.78.82,TCP,81,443,52216
21:10:46,10.49.78.82,142.250.202.138,TCP,54,52216,443
21:10:46,10.49.78.82,142.250.202.138,TCP,1073,52216,443
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:46,10.49.78.82,142.250.187.65,UDP,96,55474,443
21:10:46,10.49.78.82,142.250.187.65,UDP,96,55474,443
21:10:46,216.239.38.223,10.49.78.82,TCP,66,443,62374
21:10:47,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:47,142.250.187.65,10.49.78.82,UDP,1289,443,55474
21:10:47,10.49.78.82,142.250.187.65,UDP,98,55474,443
21:10:47,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:47,10.49.78.82,142.250.187.65,UDP,105,55474,443
21:10:47,216.239.38.223,10.49.78.82,TCP,66,443,62374
21:10:47,216.239.38.223,10.49.78.82,TCP,66,443,62374
21:10:47,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:47,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:47,142.250.202.138,10.49.78.82,TCP,60,443,52216
21:10:47,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:47,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:47,10.49.78.82,142.250.187.65,UDP,102,55474,443
21:10:47,10.49.78.82,142.250.187.65,UDP,102,55474,443
21:10:47,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:47,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:47,216.239.38.223,10.49.78.82,TCP,60,443,62374
21:10:47,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:47,10.49.78.82,142.250.187.65,UDP,75,55474,443
21:10:47,10.49.78.82,142.250.187.65,UDP,75,55474,443
21:10:47,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:47,216.239.38.223,10.49.78.82,TCP,66,443,62374
21:10:47,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:47,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:47,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:47,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:47,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:47,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:47,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:47,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:47,10.49.78.82,142.250.187.65,UDP,76,55474,443
21:10:47,216.239.38.223,10.49.78.82,TCP,66,443,62374
21:10:47,216.239.38.223,10.49.78.82,TCP,66,443,62374
21:10:47,216.239.38.223,10.49.78.82,TCP,60,443,62374
21:10:47,216.239.38.223,10.49.78.82,TCP,60,443,62374
21:10:47,216.239.38.223,10.49.78.82,TCP,60,443,62374
21:10:47,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:47,10.49.78.82,216.239.38.223,TCP,1466,62374,443
21:10:47,10.49.78.82,216.239.38.223,TCP,2102,62374,443
21:10:47,10.49.73.35,239.255.255.250,UDP,179,39982,1900
21:10:47,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:47,142.250.187.65,10.49.78.82,UDP,1289,443,55474
21:10:47,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:47,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:47,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:47,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:47,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:47,10.49.78.82,142.250.187.65,UDP,78,55474,443
21:10:47,10.49.78.82,142.250.187.65,UDP,78,55474,443
21:10:47,10.49.78.82,142.250.187.65,UDP,80,55474,443
21:10:47,10.49.78.82,142.250.187.65,UDP,80,55474,443
21:10:47,10.49.78.82,142.250.187.65,UDP,80,55474,443
21:10:47,10.49.78.82,142.250.187.65,UDP,82,55474,443
21:10:47,10.49.78.82,142.250.187.65,UDP,84,55474,443
21:10:47,216.239.38.223,10.49.78.82,TCP,60,443,62374
21:10:47,216.239.38.223,10.49.78.82,TCP,60,443,62374
21:10:47,142.250.202.138,10.49.78.82,TCP,603,443,52216
21:10:47,142.250.202.138,10.49.78.82,TCP,81,443,52216
21:10:47,10.49.78.82,142.250.202.138,TCP,54,52216,443
21:10:47,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:47,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:47,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:47,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:47,216.239.38.223,10.49.78.82,TCP,118,443,62374
21:10:47,216.239.38.223,10.49.78.82,TCP,221,443,62374
21:10:47,216.239.38.223,10.49.78.82,TCP,85,443,62374
21:10:47,216.239.38.223,10.49.78.82,TCP,93,443,62374
21:10:47,10.49.78.82,216.239.38.223,TCP,54,62374,443
21:10:47,10.49.78.82,142.250.187.65,UDP,84,55474,443
21:10:47,10.49.78.82,142.250.187.65,UDP,84,55474,443
21:10:47,10.49.78.82,142.250.187.65,UDP,84,55474,443
21:10:47,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:47,10.49.78.82,216.239.38.223,TCP,93,62374,443
21:10:47,142.250.187.65,10.49.78.82,UDP,1296,443,55474
21:10:47,10.49.78.82,142.250.187.65,UDP,85,55474,443
21:10:47,142.250.187.65,10.49.78.82,UDP,1296,443,55474
